brandName_0_lang,brandName_0_value,brandName_1_lang,brandName_1_value,brandName_2_lang,brandName_2_value,gpcCode,gtin,netContent_0_measurementUnitCode,netContent_0_quantity,netContent_1_measurementUnitCode,netContent_1_quantity,netContent_2_measurementUnitCode,netContent_2_quantity,netContent_3_measurementUnitCode,netContent_3_quantity,netContent_4_measurementUnitCode,netContent_4_quantity,status,targetMarketCountryCode_0,targetMarketCountryCode_1,targetMarketCountryCode_2,tradeItemDescription_0_lang,tradeItemDescription_0_value,tradeItemDescription_1_lang,tradeItemDescription_1_value,tradeItemDescription_2_lang,tradeItemDescription_2_value,tradeItemImageUrl_0_lang,tradeItemImageUrl_0_value,tradeItemImageUrl_1_lang,tradeItemImageUrl_1_value,tradeItemImageUrl_2_lang,tradeItemImageUrl_2_value
en-US,Gillette,,,,,10000330,00037000479840,OZA,16,MLT,473,,,,,,,ACTIVE,US,,,en-US,"Gillette Body Hydrator Body Wash Gel, 16 fl oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80306679_master_preview,,,,
en-US,Gillette,,,,,10000338,00037000730200,ONZ,3.8,GRM,107,,,,,,,ACTIVE,US,,,en-US,Gil PrecFrshns InvSpr PwrRsh 12/3.8oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80301510_master_preview,,,,
en-US,Gillette,,,,,10000338,00037000731566,ONZ,3.8,GRM,107,,,,,,,ACTIVE,US,,,en-US,Gillette Wild Rain Clear Gel Men’s Antiperspirant and Deodorant 3.8 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302375_master_preview,,,,
en-US,Gillette,,,,,10000338,00037000732907,ONZ,7.6,GRM,215,,,,,,,ACTIVE,US,,,en-US,Gillette Wild Rain Clear Gel Men’s Antiperspirant & Deodorant 3.8 oz each - 2 pack,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302424_master_preview,,,,
en-US,Gillette,,,,,10000330,00037000789383,OZA,16,MLT,473,,,,,,,ACTIVE,US,,,en-US,Gillette Hydra Wash Aloe Body Wash 16 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80316729_master_preview,,,,
en-US,Gillette,,,,,10000330,00037000916376,OZA,29.2,MLT,863,,,,,,,ACTIVE,US,,,en-US,Gillette Hydrator Body Wash 29.2 fl oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80271060_master_preview,,,,
en-US,Gillette,,,,,10000338,00037000946069,ONZ,3.8,GRM,108,,,,,,,ACTIVE,US,,,en-US,Gillette Ultimate Fresh Clear Gel Men’s Antiperspirant and Deodorant 3.8 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80296868_master_preview,,,,
en-US,Gillette,,,,,10000338,00037000979241,ONZ,7.6,GRM,216,,,,,,,ACTIVE,US,,,en-US,GIL Clr Gel 6/3.8oz ArctcIce TwPk-Int,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302407_master_preview,,,,
en-US,Gillette,,,,,10000730,00047400003439,1N,1,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Men's Razor, Handle & 1 Blade Refill",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313147_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400005242,ONZ,6,GRM,170,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion ProGlide Sensitive 2 in 1 Shave Gel, Active Sport, 6oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80250891_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400025073,1N,2,,,,,,,,,ACTIVE,US,,,en-US,Gillette Daisy 2 Women's Disposable Razors - 2 Pack,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80261008_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400025318,1N,2,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Men's Disposable Razors, 2 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80269928_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400044722,1N,3,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Men’s Disposable Razors, 3 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80287411_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400044746,1N,3,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Sensitive Men’s Disposable Razors, 3 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80287414_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400049529,ONZ,1.7,GRM,48.19,,,,,,,ACTIVE,US,,,en-US,"Gillette Clinical Soft Solid Ultimate Fresh Antiperspirant and Deodorant, 1.7 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80315542_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400049536,ONZ,1.7,GRM,48.19,,,,,,,ACTIVE,US,,,en-US,"Gillette Clinical Soft Solid Sport Triumph Antiperspirant and Deodorant, 1.7 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302410_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400053816,1N,4,,,,,,,,,ACTIVE,US,,,en-US,"Gillette CustomPlus 3 Sensitive Men's Disposable Razor, 4 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80223859_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400053830,1N,4,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Custom Plus3 Soothing Men's Disposable Razors, 4 count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80211267_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400059658,OZA,2.6,MLT,76.89,ONZ,2.6,GRM,73,,,ACTIVE,US,,,en-US,"Gillette Clinical Soft Solid Ultimate Fresh Antiperspirant and Deodorant, 2.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80315543_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400059894,1N,11,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Sensitive Men’s Disposable Razors, 11 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80287461_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400078116,1N,4,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor3 Men's Disposable Razor, 4 Razors",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317188_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400097582,ONZ,2.85,GRM,81,,,,,,,ACTIVE,US,,,en-US,Gillette Clear Gel Power Beads Cool Wave Antiperspirant and Deodorant 2.85 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80259733_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400097728,ONZ,3.8,GRM,107,,,,,,,ACTIVE,US,,,en-US,Gillette Cool Wave Clear Gel Men’s Antiperspirant and Deodorant 3.8 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80297110_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400097742,ONZ,3.8,GRM,108,,,,,,,ACTIVE,US,,,en-US,Gillette Sport Triumph Clear Gel Men’s Antiperspirant and Deodorant 3.8 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80296866_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400097872,ONZ,3.8,GRM,107,,,,,,,ACTIVE,US,,,en-US,Gillette Power Rush Clear Gel Men’s Antiperspirant and Deodorant 3.8 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80296863_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400098190,ONZ,2.85,GRM,81,,,,,,,ACTIVE,US,,,en-US,Gillette Cool Wave Clear Gel Men’s Antiperspirant and Deodorant 2.85 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80296849_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400099951,ONZ,7.6,GRM,216,,,,,,,ACTIVE,US,,,en-US,GIL Clr Gel 6/3.8oz CoolWv TwnPk-inr,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302389_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400110151,1N,4,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor3 Sensitive Men's Disposable Razors, 4 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317186_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400110182,1N,8,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor3 Sensitive Men's Disposable Razor, 8 Razors",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317200_master_preview,,,,
en-US,Gillette,,,,,10000349,00047400112728,1N,10,,,,,,,,,ACTIVE,US,,,en-US,Gillette TRAC II Plus Razor Blade Refill Cartridges - 10 Count,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_75070776_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400115057,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor Men's Razor Blade Refills, 10 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80295726_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400115484,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor Excel Men's Razor Blade Refills, 10 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80295725_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400115668,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Plus Men’s Disposable Razors, 10 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80269939_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400115798,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Plus Pivoting Head Men’s Disposable Razors, 10 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80286354_master_preview,,,,
en-US,Gillette,,,,,10000349,00047400116252,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Atra Plus Razor Blade Cartridges, 10 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302021_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400120969,1N,8,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor3 Men's Razor Blade Refills, 8 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80295722_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400123854,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Plus Men’s Disposable Razors, 10 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80269947_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400125988,1N,12,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Disposable Razors, 12 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80269931_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400126022,1N,12,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Men's Disposable Razors, 12 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80286315_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400126220,1N,12,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Pivoting Head + Lubrastrip Men's Disposable Razors, 12 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80286352_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400130623,ONZ,7,GRM,198,,,,,,,ACTIVE,US,,,en-US,Gillette TGS Series Shave Gel Protection 7 Oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80254690_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400130708,ONZ,7,GRM,198,,,,,,,ACTIVE,US,,,en-US,Gillette TGS Series Shave Gel Sensitive 7 Oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319404_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400130920,ONZ,2.5,GRM,70,,,,,,,ACTIVE,US,,,en-US,Gillette TGS Series Shave Gel Sensitive 2.5 Oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80254687_master_preview,,,,
en-US,Gillette,,,,,10000365,00047400131903,OZA,3.3,MLT,100,,,,,,,ACTIVE,US,,,en-US,"Gillette Series Cool Wave After Shave, 3.3 fl oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80258572_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400141506,ONZ,7,GRM,198,,,,,,,ACTIVE,US,,,en-US,Gillette Satin Care Dry Skin Shave Gel for Women 7 Oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80268595_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400143425,1N,4,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor3 Sensitive Men's Disposable Razors, 4 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80211275_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400145009,ONZ,2,MLT,59,,,,,,,ACTIVE,US,,,en-US,"Gillette Foamy Regular Shaving Foam, 2 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80285228_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400156876,1N,4,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion5 Men's Razor Blades, 4 Blade Refills ",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80304021_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400156883,1N,8,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion5 Men's Razor Blades, 8 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80303672_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400159051,ONZ,7,GRM,198,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion5 Ultra Sensitive Shave Gel, 7oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319410_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400159068,ONZ,7,GRM,198,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion5 Ultra Moisturizing Gel, 7oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80307521_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400159082,ONZ,2.5,GRM,70,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion Ultra Sensitive Hydra Gel Men's Shave Gel, 2.5 oz ",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319449_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400179752,1N,8,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Men's Razor Blades, 8 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313146_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400185593,1N,12,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Men's Razor Blades, 12 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313145_master_preview,,,,
en-US,Gillette,,,,,10000356,00047400188082,MLT,75,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Series Conditioning After Shave Gel, 75 ml",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80250976_master_preview,,,,
en-US,Gillette,,,,,10000356,00047400192485,MLT,75,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Series Sensitive Skin After Shave Lotion, 75 ml",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80250980_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400196971,1N,8,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Turbo Men's Razor Blades, 8 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80306483_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400240407,ONZ,11,GRM,311,,,,,,,ACTIVE,US,,,en-US,"Gillette Foamy Regular Shaving Foam, 11 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80279328_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400300712,1N,1,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Daisy Classic Disposable Women's Razor, 12 Count + 1 Venus Simply3 Disposable Razor",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317647_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400302549,1N,8,,,,,,,,,ACTIVE,US,,,en-US,Gillette Fusion5 ProGlide Men’s Razor Blades – 8 Refills,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80290140_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400302594,1N,8,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor3 Men's Disposable Razor, 8 Razors",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317199_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400303744,1N,6,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Sensitive Men’s Disposable Razors, 6 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80288874_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400305045,ONZ,14,GRM,396.8,,,,,,,ACTIVE,US,,,en-US,"Gillette Series Sensitive Shave Gel Twin Pack, Total 14 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80327997_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400305519,ONZ,14,GRM,396,,,,,,,ACTIVE,US,,,en-US,"Gillette Series Moisturizing Shave Gel Twin Pack, Total 14 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80257149_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400305526,1N,12,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion5 Men's Razor Blades, 12 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80303671_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400306103,ONZ,14,GRM,396,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion Ultra Sensitive Hydra Gel Men's Shave Gel Twin Pack, 14oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80328759_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400307308,ONZ,3.8,GRM,108,,,,,,,ACTIVE,US,,,en-US,Gillette Arctic Ice Clear Gel Men’s Antiperspirant and Deodorant 3.8 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80296858_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400307315,ONZ,2.85,GRM,81,,,,,,,ACTIVE,US,,,en-US,Gillette Arctic Ice Clear Gel Men’s Antiperspirant and Deodorant 2.85 oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80296848_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400307438,1N,14,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Sensitive Men’s Disposable Razors, 14 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80287462_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400313088,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Men's Razor Blades, 10 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313144_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400313095,1N,15,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Men's Razor Blades, 15 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313143_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400313118,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Turbo Men's Razor Blades, 10 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80306482_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400313439,1N,15,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Plus Pivoting Head Men’s Disposable Razors, 15 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80269935_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400313446,1N,18,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Sensor2 Disposable Razor, 18 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80269936_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400313866,1N,18,,,,,,,,,ACTIVE,US,,,en-US,Gillette  Daisy 2 Women's Disposable Razors - 18 Pack,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80278329_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400463356,1N,20,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Men's Razor Blades, 20 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80312233_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400510463,ONZ,7.6,GRM,215,,,,,,,ACTIVE,US,,,en-US,GIL Clr Gel 6/3.8oz PwrRsh TwnPk/inr,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302396_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400510470,ONZ,7.6,GRM,216,,,,,,,ACTIVE,US,,,en-US,GIL Clr Gel 6/3.8oz SptTrmph TwPk inr,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302405_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400510876,1N,8,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion Power Men's Razor Blade Refills, 8 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_84859174_master_preview,,,,
en-US,Gillette,,,,,10000730,00047400514720,1N,1,,,,,,,,,ACTIVE,US,,,en-US,Gillette Fusion ProGlide 3-in-1 Razor Styler Special Pack,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80271179_master_preview,,,,
en-US,Gillette,,,,,10000370,00047400517141,1N,1,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Sensitive Men’s Disposable Razor, 1 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80287413_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400522077,ONZ,5.7,GRM,162,,,,,,,ACTIVE,US,,,en-US,Gillette Cool Wave Clear Gel Men’s Antiperspirant and Deodorant 2.85 oz each 2-Pack,,,,,,,,,,
en-US,Gillette,,,,,10000535,00047400528079,ONZ,14,GRM,396,,,,,,,ACTIVE,US,,,en-US,Gillette Satin Care Sensitive Skin Shave Gel for Women 14 Oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317286_master_preview,,,,
en-US,Gillette,,,,,10000730,00047400549579,1N,1,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Regimen Pack, Contains 1 Handle, 3 Cartidges and 1 Shave Gel",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83518016_master_preview,,,,
en-US,Gillette,,,,,10000730,00047400549593,1N,1,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion ProShield Regimen Pack, Contains 1 Razor, 3 Cartridges and 1 Shave Gel",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83518063_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400648210,1N,16,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion ProGlide Men's Blade Refills, 16 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80265845_master_preview,,,,
en-US,Gillette,,,,,10000730,00047400648500,1N,1,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Turbo Men's Razor, Handle & 1 Blade Refill",,,,,,,,,,
en-US,Gillette,,,,,10000730,00047400648517,1N,1,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Men's Razor, Handle & 1 Blade Refill",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313149_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400649163,ONZ,2.6,GRM,73.7,,,,,,,ACTIVE,US,,,en-US,"Gillette Invisible Solid Anti-Perspirant and Deodorant for Men, Fresh, 2.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80288146_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400650237,ONZ,2.6,GRM,73.7,,,,,,,ACTIVE,US,,,en-US,"Gillette Sport High Performance Odor Elimination Invisible Solid, Training Day scent, 2.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80288156_master_preview,,,,
en-US,Gillette,,,,,10000730,00047400650381,1N,1,,,,,,,,,ACTIVE,US,,,en-US,Gillette Fusion5 ProGlide Men’s Razor,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80290078_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400650626,ONZ,1.6,GRM,44.9,,,,,,,ACTIVE,US,,,en-US,"Gillette Clinical Clear Gel Sport Power Rush Antiperspirant and Deodorant, 1.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302722_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400650633,ONZ,1.6,GRM,44.9,,,,,,,ACTIVE,US,,,en-US,"Gillette Clinical Clear Gel Cool Wave Antiperspirant and Deodorant, 1.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302721_master_preview,,,,
en-US,Gillette,,,,,10000369,00047400652132,1N,15,,,,,,,,,ACTIVE,US,,,en-US,"Gillette Mach3 Turbo Men's Razor Blades, 15 Blade Refills",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80291070_master_preview,,,,
en-US,Gillette,,,,,10000338,00047400653146,ONZ,2.6,GRM,73.7,,,,,,,ACTIVE,US,,,en-US,"Gillette Clinical Clear Gel Cool Wave Antiperspirant and Deodorant, 2.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80302746_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400653184,ONZ,6,GRM,170,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion ProGlide Sensitive 2 in 1 Shave Gel, Ocean Breeze, 6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80250887_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400653191,ONZ,6,GRM,170,,,,,,,ACTIVE,US,,,en-US,"Gillette Fusion ProGlide Sensitive 2 in 1 Shave Gel, Alpine Clean, 6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80250889_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400653771,ONZ,7,GRM,198,,,,,,,ACTIVE,US,,,en-US,Gillette Satin Care Ultra Sensitive Women's Shave Gel 7 Oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317242_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400653788,ONZ,2.5,GRM,70,,,,,,,ACTIVE,US,,,en-US,Gillette Satin Care Ultra Sensitive Women's Shave Gel 2.5 Oz,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80299703_master_preview,,,,
en-US,Gillette,,,,,10000535,00047400653856,ONZ,2.5,GRM,70,,,,,,,ACTIVE,US,,,en-US,"Venus Ultramoisture Shave Gel with Olay, Violet Swirl, 2.5 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80299707_master_preview,,,,
